Organism A,Organism B,Ancestor age,Rate
Canis latrans,Camelus bactrianus,87325000,3358653.846153846
Canis latrans,Cavia porcellus,99275000,2836428.5714285714
Canis latrans,Crocuta crocuta,57350000,3373529.411764706
Canis latrans,Elephas maximus,70850000,2443103.4482758623
Canis latrans,Lama guanicoe,87325000,3234259.2592592593
Canis latrans,Martes foina,44675000,4467500.0
Canis latrans,Mustela putorius,44675000,4467500.0
Canis latrans,Paguma larvata,57350000,3584375.0
Canis latrans,Sminthopsis crassicaudata,144850000,3811842.1052631577
Canis latrans,Struthio camelus,316350000,7532142.857142857
Canis latrans,Tragelaphus strepsiceros,87325000,3358653.846153846
Canis latrans,Tapirus terrestris,69775000,2325833.3333333335
Canis latrans,Callimico goeldii,99275000,5839705.882352941
Canis latrans,Colobus guereza,99275000,945476.1904761905
Canis latrans,Lama glama,87325000,3234259.2592592593
Canis latrans,Macropus giganteus,144850000,4138571.4285714286
Canis latrans,Phalacrocorax carbo,316350000,7356976.7441860465
Canis latrans,Papio cynocephalus,99275000,6618333.333333333
Canis latrans,Rhinolophus ferrumequinum,63150000,3714705.882352941
Canis latrans,Squalus acanthias,475975000,5876234.567901234
Canis latrans,Vultur gryphus,316350000,7189772.7272727275
Canis latrans,Panthera onca,57350000,2730952.380952381
Canis latrans,Aquila chrysaetos,316350000,7189772.7272727275
Canis latrans,Ateles geoffroyi,99275000,6204687.5
Canis latrans,Balaenoptera acutorostrata,109550000,5216666.666666667
Canis latrans,Bos taurus,87325000,3234259.2592592593
Canis latrans,Ceratotherium simum,69775000,3033695.652173913
Canis latrans,Crocodylus niloticus,316350000,4866923.076923077
Canis latrans,Dasyurus viverrinus,144850000,2069285.7142857143
Canis latrans,Equus zebra,69775000,2406034.4827586208
Canis latrans,Homo sapiens,99275000,910779.8165137614
Canis latrans,Papio anubis,99275000,6204687.5
Canis latrans,Saimiri sciureus,99275000,5225000.0
Canis latrans,Scalopus aquaticus,69775000,1993571.4285714286
Canis latrans,Ovis aries,87325000,2910833.3333333335
Canis latrans,Ursus thibetanus,43875000,5484375.0
Canis latrans,Accipiter gentilis,316350000,7030000.0
Canis latrans,Ailuropoda melanoleuca,43875000,4387500.0
Canis latrans,Alligator mississippiensis,316350000,4455633.802816901
Canis latrans,Antrozous pallidus,63150000,2870454.5454545454
Cebus capucinus,Mus musculus,66450000,2291379.3103448274
Cebus capucinus,Rattus norvegicus,66450000,2291379.3103448274
Cebus capucinus,Panthera leo,99275000,3676851.8518518517
Cebus capucinus,Triturus cristatus,338650000,4398051.948051948
Cebus capucinus,Ateles paniscus,18900000,2362500.0
Cebus capucinus,Branta canadensis,316350000,7189772.7272727275
Cebus capucinus,Camelus dromedarius,87325000,3493000.0
Cebus capucinus,Cebus albifrons,32327925,32327925.0
Cebus capucinus,Crocodylus siamensis,316350000,4455633.802816901
Cebus capucinus,Echinops telfairi,93075000,2659285.714285714
Cebus capucinus,Erinaceus europaeus,88177000,3391423.076923077
Cebus capucinus,Hippopotamus amphibius,87325000,4158333.3333333335
Cebus capucinus,Lagothrix lagotricha,18900000,2700000.0
Cebus capucinus,Lutra lutra,99275000,7636538.461538462
Cebus capucinus,Macaca mulatta,25062500,2784722.222222222
Cebus capucinus,Mellivora capensis,99275000,8272916.666666667
Cebus capucinus,Microtus xanthognathus,66450000,1444565.2173913044
Cebus capucinus,Nasua nasua,99275000,6618333.333333333
Cebus capucinus,Tursiops truncatus,109550000,4979545.454545454
Cebus capucinus,Anas platyrhynchos,316350000,7030000.0
Cebus capucinus,Camelus bactrianus,87325000,3493000.0
Cebus capucinus,Cavia porcellus,66450000,1795945.945945946
Cebus capucinus,Crocuta crocuta,99275000,4512500.0
Cebus capucinus,Elephas maximus,93075000,3209482.7586206896
Cebus capucinus,Lama guanicoe,87325000,3358653.846153846
Cebus capucinus,Martes foina,99275000,7636538.461538462
Cebus capucinus,Mustela putorius,99275000,7091071.428571428
Cebus capucinus,Paguma larvata,99275000,4727380.952380952
Cebus capucinus,Sminthopsis crassicaudata,144850000,3448809.523809524
Cebus capucinus,Struthio camelus,316350000,6877173.9130434785
Cebus capucinus,Tragelaphus strepsiceros,87325000,3638541.6666666665
Cebus capucinus,Tapirus terrestris,92000000,3538461.5384615385
Cebus capucinus,Callimico goeldii,16025000,2670833.3333333335
Cebus capucinus,Colobus guereza,25062500,236438.679245283
Cebus capucinus,Lama glama,87325000,3358653.846153846
Cebus capucinus,Macropus giganteus,144850000,3914864.864864865
Cebus capucinus,Phalacrocorax carbo,316350000,7030000.0
Cebus capucinus,Papio cynocephalus,25062500,2784722.222222222
Cebus capucinus,Rhinolophus ferrumequinum,99275000,5225000.0
Cebus capucinus,Squalus acanthias,475975000,5804573.1707317075
Cebus capucinus,Vultur gryphus,316350000,6877173.9130434785
Cebus capucinus,Panthera onca,99275000,3545535.714285714
Cebus capucinus,Aquila chrysaetos,316350000,6877173.9130434785
Cebus capucinus,Ateles geoffroyi,18900000,2100000.0
Cebus capucinus,Balaenoptera acutorostrata,109550000,6086111.111111111
Cebus capucinus,Bos taurus,87325000,3493000.0
Cebus capucinus,Ceratotherium simum,92000000,4181818.1818181816
Cebus capucinus,Crocodylus niloticus,316350000,4652205.882352941
Cebus capucinus,Dasyurus viverrinus,144850000,1957432.4324324324
Cebus capucinus,Equus zebra,92000000,3680000.0
Cebus capucinus,Homo sapiens,31975000,301650.9433962264
Cebus capucinus,Papio anubis,25062500,2506250.0
Cebus capucinus,Saimiri sciureus,8452925,845292.5
Cebus capucinus,Scalopus aquaticus,92000000,2628571.4285714286
Cebus capucinus,Ovis aries,87325000,3358653.846153846
Cebus capucinus,Ursus thibetanus,99275000,7636538.461538462
Cebus capucinus,Accipiter gentilis,316350000,6730851.063829787
Cebus capucinus,Ailuropoda melanoleuca,99275000,7636538.461538462
Cebus capucinus,Alligator mississippiensis,316350000,4275000.0
Cebus capucinus,Antrozous pallidus,99275000,4512500.0
Cebus capucinus,Canis latrans,99275000,7636538.461538462
Chlorocebus aethiops,Mus musculus,66450000,2143548.3870967743
Chlorocebus aethiops,Rattus norvegicus,66450000,2291379.3103448274
Chlorocebus aethiops,Panthera leo,99275000,3545535.714285714
Chlorocebus aethiops,Triturus cristatus,338650000,4515333.333333333
Chlorocebus aethiops,Ateles paniscus,25062500,5012500.0
Chlorocebus aethiops,Branta canadensis,316350000,7189772.7272727275
Chlorocebus aethiops,Camelus dromedarius,87325000,3358653.846153846
Chlorocebus aethiops,Cebus albifrons,32327925,3591991.6666666665
Chlorocebus aethiops,Crocodylus siamensis,316350000,4721641.791044776
Chlorocebus aethiops,Echinops telfairi,93075000,2737500.0
Chlorocebus aethiops,Erinaceus europaeus,88177000,3391423.076923077
Chlorocebus aethiops,Hippopotamus amphibius,87325000,4158333.3333333335
Chlorocebus aethiops,Lagothrix lagotricha,25062500,3132812.5
Chlorocebus aethiops,Lutra lutra,99275000,9927500.0
Chlorocebus aethiops,Macaca mulatta,10895750,3631916.6666666665
Chlorocebus aethiops,Mellivora capensis,99275000,9927500.0
Chlorocebus aethiops,Microtus xanthognathus,66450000,1476666.6666666667
Chlorocebus aethiops,Nasua nasua,99275000,9025000.0
Chlorocebus aethiops,Tursiops truncatus,109550000,4382000.0
Chlorocebus aethiops,Anas platyrhynchos,316350000,7030000.0
Chlorocebus aethiops,Camelus bactrianus,87325000,3358653.846153846
Chlorocebus aethiops,Cavia porcellus,66450000,1795945.945945946
Chlorocebus aethiops,Crocuta crocuta,99275000,4963750.0
Chlorocebus aethiops,Elephas maximus,93075000,3209482.7586206896
Chlorocebus aethiops,Lama guanicoe,87325000,3234259.2592592593
Chlorocebus aethiops,Martes foina,99275000,9927500.0
Chlorocebus aethiops,Mustela putorius,99275000,8272916.666666667
Chlorocebus aethiops,Paguma larvata,99275000,4963750.0
Chlorocebus aethiops,Sminthopsis crassicaudata,144850000,3292045.4545454546
Chlorocebus aethiops,Struthio camelus,316350000,6877173.9130434785
Chlorocebus aethiops,Tragelaphus strepsiceros,87325000,3638541.6666666665
Chlorocebus aethiops,Tapirus terrestris,92000000,3407407.407407407
Chlorocebus aethiops,Callimico goeldii,25062500,3580357.1428571427
Chlorocebus aethiops,Colobus guereza,13450750,128102.38095238095
Chlorocebus aethiops,Lama glama,87325000,3234259.2592592593
Chlorocebus aethiops,Macropus giganteus,144850000,3914864.864864865
Chlorocebus aethiops,Phalacrocorax carbo,316350000,7030000.0
Chlorocebus aethiops,Papio cynocephalus,10895750,2179150.0
Chlorocebus aethiops,Rhinolophus ferrumequinum,99275000,4963750.0
Chlorocebus aethiops,Squalus acanthias,475975000,5876234.567901234
Chlorocebus aethiops,Vultur gryphus,316350000,6877173.9130434785
Chlorocebus aethiops,Panthera onca,99275000,3423275.8620689656
Chlorocebus aethiops,Aquila chrysaetos,316350000,6877173.9130434785
Chlorocebus aethiops,Ateles geoffroyi,25062500,3132812.5
Chlorocebus aethiops,Balaenoptera acutorostrata,109550000,5477500.0
Chlorocebus aethiops,Bos taurus,87325000,3493000.0
Chlorocebus aethiops,Ceratotherium simum,92000000,3833333.3333333335
Chlorocebus aethiops,Crocodylus niloticus,316350000,4942968.75
Chlorocebus aethiops,Dasyurus viverrinus,144850000,1984246.5753424657
Chlorocebus aethiops,Equus zebra,92000000,3680000.0
Chlorocebus aethiops,Homo sapiens,24237500,228655.6603773585
Chlorocebus aethiops,Papio anubis,10895750,1815958.3333333333
Chlorocebus aethiops,Saimiri sciureus,25062500,2506250.0
Chlorocebus aethiops,Scalopus aquaticus,92000000,2555555.5555555555
Chlorocebus aethiops,Ovis aries,87325000,3234259.2592592593
Chlorocebus aethiops,Ursus thibetanus,99275000,7636538.461538462
Chlorocebus aethiops,Accipiter gentilis,316350000,6730851.063829787
Chlorocebus aethiops,Ailuropoda melanoleuca,99275000,7091071.428571428
Chlorocebus aethiops,Alligator mississippiensis,316350000,4393750.0
Chlorocebus aethiops,Antrozous pallidus,99275000,4136458.3333333335
Chlorocebus aethiops,Canis latrans,99275000,6618333.333333333
Chlorocebus aethiops,Cebus capucinus,25062500,3132812.5
Chrysocyon brachyurus,Mus musculus,99275000,3102343.75
Chrysocyon brachyurus,Rattus norvegicus,99275000,3102343.75
Chrysocyon brachyurus,Panthera leo,57350000,2867500.0
Chrysocyon brachyurus,Triturus cristatus,338650000,4455921.052631579
Chrysocyon brachyurus,Ateles paniscus,99275000,5839705.882352941
Chrysocyon brachyurus,Branta canadensis,316350000,7532142.857142857
Chrysocyon brachyurus,Camelus dromedarius,87325000,3358653.846153846
Chrysocyon brachyurus,Cebus albifrons,99275000,7636538.461538462
Chrysocyon brachyurus,Crocodylus siamensis,316350000,4721641.791044776
Chrysocyon brachyurus,Echinops telfairi,70850000,1864473.6842105263
Chrysocyon brachyurus,Erinaceus europaeus,88177000,3833782.6086956523
Chrysocyon brachyurus,Hippopotamus amphibius,87325000,3796739.1304347827
Chrysocyon brachyurus,Lagothrix lagotricha,99275000,7091071.428571428
Chrysocyon brachyurus,Lutra lutra,44675000,4467500.0
Chrysocyon brachyurus,Macaca mulatta,99275000,6618333.333333333
Chrysocyon brachyurus,Mellivora capensis,44675000,4963888.888888889
Chrysocyon brachyurus,Microtus xanthognathus,99275000,2112234.0425531915
Chrysocyon brachyurus,Nasua nasua,43875000,3133928.5714285714
Chrysocyon brachyurus,Tursiops truncatus,109550000,4057407.407407407
Chrysocyon brachyurus,Anas platyrhynchos,316350000,7356976.7441860465
Chrysocyon brachyurus,Camelus bactrianus,87325000,3358653.846153846
Chrysocyon brachyurus,Cavia porcellus,99275000,2836428.5714285714
Chrysocyon brachyurus,Crocuta crocuta,57350000,3373529.411764706
Chrysocyon brachyurus,Elephas maximus,70850000,2443103.4482758623
Chrysocyon brachyurus,Lama guanicoe,87325000,3234259.2592592593
Chrysocyon brachyurus,Martes foina,44675000,4467500.0
Chrysocyon brachyurus,Mustela putorius,44675000,4467500.0
Chrysocyon brachyurus,Paguma larvata,57350000,3584375.0
Chrysocyon brachyurus,Sminthopsis crassicaudata,144850000,3811842.1052631577
Chrysocyon brachyurus,Struthio camelus,316350000,7532142.857142857
Chrysocyon brachyurus,Tragelaphus strepsiceros,87325000,3358653.846153846
Chrysocyon brachyurus,Tapirus terrestris,69775000,2325833.3333333335
Chrysocyon brachyurus,Callimico goeldii,99275000,5839705.882352941
Chrysocyon brachyurus,Colobus guereza,99275000,945476.1904761905
Chrysocyon brachyurus,Lama glama,87325000,3234259.2592592593
Chrysocyon brachyurus,Macropus giganteus,144850000,4138571.4285714286
Chrysocyon brachyurus,Phalacrocorax carbo,316350000,7356976.7441860465
Chrysocyon brachyurus,Papio cynocephalus,99275000,6618333.333333333
Chrysocyon brachyurus,Rhinolophus ferrumequinum,63150000,3714705.882352941
Chrysocyon brachyurus,Squalus acanthias,475975000,5876234.567901234
Chrysocyon brachyurus,Vultur gryphus,316350000,7189772.7272727275
Chrysocyon brachyurus,Panthera onca,57350000,2730952.380952381
Chrysocyon brachyurus,Aquila chrysaetos,316350000,7189772.7272727275
Chrysocyon brachyurus,Ateles geoffroyi,99275000,6204687.5
Chrysocyon brachyurus,Balaenoptera acutorostrata,109550000,5216666.666666667
Chrysocyon brachyurus,Bos taurus,87325000,3234259.2592592593
Chrysocyon brachyurus,Ceratotherium simum,69775000,3033695.652173913
Chrysocyon brachyurus,Crocodylus niloticus,316350000,4866923.076923077
Chrysocyon brachyurus,Dasyurus viverrinus,144850000,2069285.7142857143
Chrysocyon brachyurus,Equus zebra,69775000,2406034.4827586208
Chrysocyon brachyurus,Homo sapiens,99275000,910779.8165137614
Chrysocyon brachyurus,Papio anubis,99275000,6204687.5
Chrysocyon brachyurus,Saimiri sciureus,99275000,5225000.0
Chrysocyon brachyurus,Scalopus aquaticus,69775000,1993571.4285714286
Chrysocyon brachyurus,Ovis aries,87325000,2910833.3333333335
Chrysocyon brachyurus,Ursus thibetanus,43875000,5484375.0
Chrysocyon brachyurus,Accipiter gentilis,316350000,7030000.0
Chrysocyon brachyurus,Ailuropoda melanoleuca,43875000,4387500.0
Chrysocyon brachyurus,Alligator mississippiensis,316350000,4455633.802816901
Chrysocyon brachyurus,Antrozous pallidus,63150000,2870454.5454545454
Chrysocyon brachyurus,Cebus capucinus,99275000,7636538.461538462
Chrysocyon brachyurus,Chlorocebus aethiops,99275000,6618333.333333333
Dasypus novemcinctus,Mus musculus,89375000,2078488.3720930233
Dasypus novemcinctus,Rattus norvegicus,89375000,2179878.048780488
Dasypus novemcinctus,Panthera leo,67150000,1526136.3636363635
Dasypus novemcinctus,Triturus cristatus,338650000,4180864.1975308643
Dasypus novemcinctus,Ateles paniscus,89375000,2628676.470588235
Dasypus novemcinctus,Branta canadensis,316350000,5858333.333333333
Dasypus novemcinctus,Camelus dromedarius,87325000,2728906.25
Dasypus novemcinctus,Cebus albifrons,89375000,2553571.4285714286
Dasypus novemcinctus,Crocodylus siamensis,316350000,4942968.75
Dasypus novemcinctus,Echinops telfairi,60950000,1243877.551020408
Dasypus novemcinctus,Erinaceus europaeus,88177000,2320447.3684210526
Dasypus novemcinctus,Hippopotamus amphibius,87325000,2495000.0
Dasypus novemcinctus,Lagothrix lagotricha,89375000,2708333.3333333335
Dasypus novemcinctus,Lutra lutra,67150000,2034848.4848484849
Dasypus novemcinctus,Macaca mulatta,89375000,2628676.470588235
Dasypus novemcinctus,Mellivora capensis,67150000,2098437.5
Dasypus novemcinctus,Microtus xanthognathus,89375000,1625000.0
Dasypus novemcinctus,Nasua nasua,67150000,2034848.4848484849
Dasypus novemcinctus,Tursiops truncatus,109550000,3319696.9696969697
Dasypus novemcinctus,Anas platyrhynchos,316350000,5968867.924528302
Dasypus novemcinctus,Camelus bactrianus,87325000,2728906.25
Dasypus novemcinctus,Cavia porcellus,89375000,2031250.0
Dasypus novemcinctus,Crocuta crocuta,67150000,1678750.0
Dasypus novemcinctus,Elephas maximus,60950000,1846969.696969697
Dasypus novemcinctus,Lama guanicoe,87325000,2728906.25
Dasypus novemcinctus,Martes foina,67150000,2098437.5
Dasypus novemcinctus,Mustela putorius,67150000,2034848.4848484849
Dasypus novemcinctus,Paguma larvata,67150000,1637804.8780487804
Dasypus novemcinctus,Sminthopsis crassicaudata,144850000,2956122.448979592
Dasypus novemcinctus,Struthio camelus,316350000,5858333.333333333
Dasypus novemcinctus,Tragelaphus strepsiceros,87325000,2646212.121212121
Dasypus novemcinctus,Tapirus terrestris,59875000,1814393.9393939395
Dasypus novemcinctus,Callimico goeldii,89375000,2628676.470588235
Dasypus novemcinctus,Colobus guereza,89375000,783991.2280701754
Dasypus novemcinctus,Lama glama,87325000,2728906.25
Dasypus novemcinctus,Macropus giganteus,144850000,3218888.888888889
Dasypus novemcinctus,Phalacrocorax carbo,316350000,5751818.181818182
Dasypus novemcinctus,Papio cynocephalus,89375000,2792968.75
Dasypus novemcinctus,Rhinolophus ferrumequinum,67150000,1918571.4285714286
Dasypus novemcinctus,Squalus acanthias,475975000,5408806.818181818
Dasypus novemcinctus,Vultur gryphus,316350000,5649107.142857143
Dasypus novemcinctus,Panthera onca,67150000,1561627.9069767443
Dasypus novemcinctus,Aquila chrysaetos,316350000,5968867.924528302
Dasypus novemcinctus,Ateles geoffroyi,89375000,2792968.75
